% beneficiados DRS;% beneficiados município;(%) população +60 anos DRS (2019);Benefiados Bolsa-família DRS;Benefiados Bolsa-família Municípios;Bolsa Família (Fev. 2020);Bolsa Família per capita (Fev. 2020);Bolsa família per capita DRS (2019);Casos Confirmados;Simulador_DRS;Simulador_DRS_criterios_Dr.Paulo;Click_Baixar;Click_view;Seleciona indicador testagem;Is_UF;Cidade;Data1;DRS (Output);DRS (Sheet4);DRS Nome;DRS Numero;DRS;Data da Notificacao;Data;Densidade Demográfica (2010);Densidade Demográfica (2019);Densidade demográfica DRS (2019);Esgotamento Sanitário (2010);Estado;F1;Faixa etária +60 anos (% da pop.);Grupo de Taxa de ocupação - Enfermaria por DRS;Grupo de Taxa de ocupação - Enfermaria;Grupo de Taxa de ocupação - UTI por DRS;Grupo de Taxa de ocupação - UTI;Leitos livres - Enfermaria;Leitos livres - UTI;Leitos livres CNES - Enfermaria;Leitos livres CNES - UTI;Leitos livres não covid - Enfermaria;Leitos livres não covid - UTI;Leitos ocupados declarados - Enfermaria;Leitos ocupados declarados - UTI;Leitos ocupados declarados não covid - Enfermaria;Leitos ocupados declarados não covid - UTI;Municip_compat;Municipio & UF (group);Municipio;Município;Município ajust;Média internações (ult. 7 dias)/(ult. 8-14 dias) por DRS;Média internações (ult. 7 dias)/(ult. 8-14 dias);Média novos casos por 100k hab;Negativo;Negativo Acc;Número de registros;Obitos Confirmados;Pib (2019);Pib Sp (2019);PIB per capita por DRS (2019);Pop Drs;Positivo;Positivo Acc;Positivo Por 1M;Positivo Por Casos;Positivo Por Testes;Ppc (2017);População (2010);População (2019) (Output);População (2019);População +60 anos (2019);População DRS;Enfermaria declaradas;UTIs declaradas;Quantidade de leitos em Enfermaria cadastrados no CNES;Quantidade de leitos em UTI cadastrados no CNES;Queda Sustentada;Semana -1 por DRS;Semana -1;Semana -2 por DRS;Semana -2;Semana -3 por DRS;Semana -3;Semana 0 por DRS;Semana 0;Simulador_DRS (copy);Sum of Pacientes Enfermaria ou Retaguarda PS - Confirmados;Sum of Pacientes Enfermaria ou Retaguarda PS - Suspeitos;Sum of Pacientes UTI - Confirmados;Sum of Pacientes UTI - Suspeitos;Enf. destinadas para COVID-19;UTI destinadas para COVID-19;Sum of Total de Leitos Disponiveis - Enfermaria;Sum of Total de Leitos Disponiveis - UTI;Teste Por 1M;Teste Por Casos;Total;Total Acc;Taxa de Isolamento Semanal;Taxa de Isolamento;Taxa de ocupação - Enfermaria por DRS;Taxa de ocupação - Enfermaria;Taxa de ocupação - UTI por DRS;Taxa de ocupação - UTI;Taxa de ocupação CNES - Enfermaria;Taxa de ocupação CNES - UTI;Taxa de ocupação declarados - Enfermaria;Taxa de ocupação declarados - UTI;Uf (Ibge!Sp);UF (Sheet1);UF;mean_last_3_weeks;mean_last_7_days;Área (Km2 2019)
0,030498042;0,031730769;0,168392558;13446,8;132;18192;4,373076923;5,478046310;190;Amarelo;Amarelo;Baixar;View;1741,8639;Verdadeiro;Altair;2020-05-17;Barretos;Barretos;Barretos;5;Barretos;21/05/2020;20/05/2020;12,16;13,259659240;54,621622042;99,7;SP;27185;0,139641820;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Altair;Barretos;ALTAIR;ALTAIR;ALTAIR;1,345238095;0;;0;631;1;11;212688444,8;2105219158769,04;40127,749719800;440907;0;137;310,7231;0,7211;0,1784;51127,03;3815;4160;4160;580,909970958;440907;0;0;0;0;;24;0;19,285714286;0;20,857142857;0;32,285714286;0;Amarelo;0;0;0;0;0;0;0;0;1741,8639;4,0421;0;768;1;1;0,18;0;0,208;0;0;0;0;0;SP;SP;SP;;;313,733552632
0,030498042;0,035369287;0,168392558;13446,8;653,2;111197;6,021063461;5,478046310;190;Amarelo;Amarelo;Baixar;View;1741,8639;Verdadeiro;Colina;2020-05-17;Barretos;Barretos;Barretos;5;Barretos;21/05/2020;20/05/2020;41,11;43,706147027;54,621622042;94,8;SP;35879;0,166639544;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Colina;Barretos;COLINA;COLINA;COLINA;1,345238095;0;;0;631;1;11;953730550,44;2105219158769,04;40127,749719800;440907;0;137;310,7231;0,7211;0,1784;51642,33;17371;18468;18468;3077,499104963;440907;0;0;0;0;;24;0;19,285714286;0;20,857142857;0;32,285714286;0;Amarelo;0;0;0;0;0;0;0;0;1741,8639;4,0421;0;768;1;1;0,18;0;0,208;0;0;0;0;0;SP;SP;SP;;;422,549258088
0,030498042;0,053217733;0,168392558;13446,8;595,4;103653;9,264658563;5,478046310;190;Amarelo;Amarelo;Baixar;View;1741,8639;Verdadeiro;Guaraci;2020-05-17;Barretos;Barretos;Barretos;5;Barretos;21/05/2020;20/05/2020;15,55;17,439194066;54,621622042;93,7;SP;7451;0,162037456;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Guaraci;Barretos;GUARACI;GUARACI;GUARACI;1,345238095;0;;0;631;1;11;384375375,52;2105219158769,04;40127,749719800;440907;0;137;310,7231;0,7211;0,1784;34356,04;9976;11188;11188;1812,875056546;440907;0;0;0;0;;24;0;19,285714286;0;20,857142857;0;32,285714286;0;Amarelo;0;0;0;0;0;0;0;0;1741,8639;4,0421;0;768;1;1;0,18;0;0,208;0;0;0;0;0;SP;SP;SP;;;641,543408360
0,030498042;0,045930498;0,168392558;13446,8;803,6;119139;6,809499314;5,478046310;190;Amarelo;Amarelo;Baixar;View;1741,8639;Verdadeiro;Severínia;2020-05-17;Barretos;Barretos;Barretos;5;Barretos;21/05/2020;20/05/2020;110,38;124,586057674;54,621622042;96,4;SP;32084;0,125695088;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Severínia;Barretos;SEVERÍNIA;SEVERÍNIA;SEVERÍNIA;1,345238095;0;;0;631;1;11;239123605,68;2105219158769,04;40127,749719800;440907;0;137;310,7231;0,7211;0,1784;13667,33;15501;17496;17496;2199,161260426;440907;0;0;0;0;;24;0;19,285714286;0;20,857142857;0;32,285714286;0;Amarelo;0;0;0;0;0;0;0;0;1741,8639;4,0421;0;768;1;1;0,18;0;0,208;0;0;0;0;0;SP;SP;SP;;;140,433049465
0,030498042;0,061922160;0,168392558;13446,8;389,8;83203;13,217315330;5,478046310;190;Amarelo;Amarelo;Baixar;View;1741,8639;Verdadeiro;Taiaçu;2020-05-17;Barretos;Barretos;Barretos;5;Barretos;21/05/2020;20/05/2020;55,27;59,030310485;54,621622042;91,2;SP;22838;0,186683657;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Taiaçu;Barretos;TAIAÇU;TAIAÇU;TAIAÇU;1,345238095;0;;0;631;1;11;93171350,75;2105219158769,04;40127,749719800;440907;0;137;310,7231;0,7211;0,1784;14800,85;5894;6295;6295;1175,173622173;440907;0;0;0;0;;24;0;19,285714286;0;20,857142857;0;32,285714286;0;Amarelo;0;0;0;0;0;0;0;0;1741,8639;4,0421;0;768;1;1;0,18;0;0,208;0;0;0;0;0;SP;SP;SP;;;106,640130270
0,030498042;0,030542580;0,168392558;13446,8;170;24142;4,337405677;5,478046310;190;Amarelo;Amarelo;Baixar;View;1741,8639;Verdadeiro;Taiúva;2020-05-17;Barretos;Barretos;Barretos;5;Barretos;21/05/2020;20/05/2020;41,12;42,018344043;54,621622042;96,4;SP;34292;0,208035714;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Taiúva;Barretos;TAIÚVA;TAIÚVA;TAIÚVA;1,345238095;0;;0;631;1;11;115306424,86;2105219158769,04;40127,749719800;440907;0;137;310,7231;0,7211;0,1784;20716,21;5447;5566;5566;1157,926785714;440907;0;0;0;0;;24;0;19,285714286;0;20,857142857;0;32,285714286;0;Amarelo;0;0;0;0;0;0;0;0;1741,8639;4,0421;0;768;1;1;0,18;0;0,208;0;0;0;0;0;SP;SP;SP;;;132,465953307
0,030498042;0,016791178;0,168392558;13446,8;47,2;6721;2,390964070;5,478046310;190;Amarelo;Amarelo;Baixar;View;1741,8639;Verdadeiro;Taquaral;2020-05-17;Barretos;Barretos;Barretos;5;Barretos;21/05/2020;20/05/2020;50,58;52,157146001;54,621622042;95,7;SP;20837;0,174929178;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Taquaral;Barretos;TAQUARAL;TAQUARAL;TAQUARAL;1,345238095;0;;0;631;1;11;37870269,87;2105219158769,04;40127,749719800;440907;0;137;310,7231;0,7211;0,1784;13472,17;2726;2811;2811;491,725920680;440907;0;0;0;0;;24;0;19,285714286;0;20,857142857;0;32,285714286;0;Amarelo;0;0;0;0;0;0;0;0;1741,8639;4,0421;0;768;1;1;0,18;0;0,208;0;0;0;0;0;SP;SP;SP;;;53,894820087
0,030498042;0,015005675;0,168392558;13446,8;132,2;13882;1,575709421;5,478046310;190;Amarelo;Amarelo;Baixar;View;1741,8639;Verdadeiro;Vista Alegre Do Alto;2020-05-17;Barretos;Barretos;Barretos;5;Barretos;21/05/2020;20/05/2020;72,5;92,757043276;54,621622042;93;SP;40088;0,139411765;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Vista Alegre Do Alto;Barretos;VISTA ALEGRE DO ALTO;VISTA ALEGRE DO ALTO;VISTA ALEGRE DO ALTO;1,345238095;0;;0;631;1;11;373851116,6;2105219158769,04;40127,749719800;440907;0;137;310,7231;0,7211;0,1784;42434,86;6886;8810;8810;1228,217647059;440907;0;0;0;0;;24;0;19,285714286;0;20,857142857;0;32,285714286;0;Amarelo;0;0;0;0;0;0;0;0;1741,8639;4,0421;0;768;1;1;0,18;0;0,208;0;0;0;0;0;SP;SP;SP;;;94,979310345
0,027240322;0,063209877;0,161882936;49053,2;384;68539;11,282139918;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Águas De Santa Bárbara;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;13,83;15,000401714;57,907020110;75,1;SP;30152;0,186289121;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Águas De Santa Bárbara;Bauru;ÁGUAS DE SANTA BÁRBARA;ÁGUAS DE SANTA BÁRBARA;ÁGUAS DE SANTA BÁRBARA;0,989628349;0;;0;3401;1;49;149892484,5;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;24673,66;5601;6075;6075;1131,706408346;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;404,989154013
0,027240322;0,059369423;0,161882936;49053,2;399,2;73009;10,857971446;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Anhembi;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;7,67;9,123134619;57,907020110;90,4;SP;27392;0,150989346;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Anhembi;Bauru;ANHEMBI;ANHEMBI;ANHEMBI;0,989628349;0;;0;3401;1;49;160166352,4;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;23820,1;5653;6724;6724;1015,252359209;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;737,027379400
0,027240322;0,032294007;0,161882936;49053,2;359,4;55345;4,973043400;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Areiópolis;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;123,35;129,762940732;57,907020110;98,9;SP;22355;0,110123058;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Areiópolis;Bauru;AREIÓPOLIS;AREIÓPOLIS;AREIÓPOLIS;0,989628349;0;;0;3401;1;49;135051194,03;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;12135,07;10579;11129;11129;1225,559507770;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;85,764085934
0,027240322;0,057560614;0,161882936;49053,2;311;55662;10,302054414;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Avaí;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;9,18;10,001923775;57,907020110;76,1;SP;31877;0,155207751;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Avaí;Bauru;AVAÍ;AVAÍ;AVAÍ;0,989628349;0;;0;3401;1;49;267165166,68;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;49447,56;4959;5403;5403;838,587479039;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;540,196078431
0,027240322;0,017820401;0,161882936;49053,2;102,2;23795;4,149084568;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Balbinos;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;40,4;62,586169638;57,907020110;91,4;SP;40019;0,079813953;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Balbinos;Bauru;BALBINOS;BALBINOS;BALBINOS;0,989628349;0;;0;3401;1;49;60128664,85;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;10484,51;3702;5735;5735;457,733023256;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;91,633663366
0,027240322;0,078120496;0,161882936;49053,2;271;44856;12,930527530;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Barão De Antonina;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;20,35;22,655375481;57,907020110;55,5;SP;15248;0,186534538;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Barão De Antonina;Bauru;BARÃO DE ANTONINA;BARÃO DE ANTONINA;BARÃO DE ANTONINA;0,989628349;0;;0;3401;1;49;81125617,72;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;23385,88;3116;3469;3469;647,088312445;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;153,120393120
0,027240322;0,037800512;0,161882936;49053,2;443,4;85401;7,280562660;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Bofete;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;14,72;17,952339364;57,907020110;72,9;SP;17387;0,183929197;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Bofete;Bauru;BOFETE;BOFETE;BOFETE;0,989628349;0;;0;3401;1;49;171702332,4;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;14637,88;9618;11730;11730;2157,489484753;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;653,396739130
0,027240322;0,055981754;0,161882936;49053,2;270;64139;13,298569355;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Boracéia;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;34,95;39,494810216;57,907020110;93,3;SP;24149;0,165825977;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Boracéia;Bauru;BORACÉIA;BORACÉIA;BORACÉIA;0,989628349;0;;0;3401;1;49;285483691,22;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;59192,14;4268;4823;4823;799,778688525;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;122,117310443
0,027240322;0,052016585;0,161882936;49053,2;138;23919;9,015831135;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Borebi;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;6,59;7,624627126;57,907020110;88,5;SP;26357;0,138526477;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Borebi;Bauru;BOREBI;BOREBI;BOREBI;0,989628349;0;;0;3401;1;49;64321878,88;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;24244,96;2293;2653;2653;367,510744436;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;347,951441578
0,027240322;0,042964353;0,161882936;49053,2;183,2;33688;7,900562852;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Cabrália Paulista;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;18,19;17,769108820;57,907020110;86;SP;43676;0,153508772;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Cabrália Paulista;Bauru;CABRÁLIA PAULISTA;CABRÁLIA PAULISTA;CABRÁLIA PAULISTA;0,989628349;0;;0;3401;1;49;82766883,68;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;19410,62;4365;4264;4264;654,561403509;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;239,967014843
0,027240322;0,052809229;0,161882936;49053,2;247,2;43417;9,275154881;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Coronel Macedo;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;16,45;15,397410518;57,907020110;76,6;SP;38708;0,168611922;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Coronel Macedo;Bauru;CORONEL MACEDO;CORONEL MACEDO;CORONEL MACEDO;0,989628349;0;;0;3401;1;49;77451123,85;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;16545,85;5001;4681;4681;789,272405169;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;304,012158055
0,027240322;0,030489809;0,161882936;49053,2;371;68046;5,592209073;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Guaiçara;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;39,35;44,874489222;57,907020110;89;SP;30290;0,145789869;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Guaiçara;Bauru;GUAIÇARA;GUAIÇARA;GUAIÇARA;0,989628349;0;;0;3401;1;49;189933597,36;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;15609,27;10670;12168;12168;1773,971125761;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;271,156289708
0,027240322;0,033852814;0,161882936;49053,2;312,8;57755;6,250541126;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Iaras;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;15,89;23,027540778;57,907020110;57,7;SP;25736;0,109344619;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Iaras;Bauru;IARAS;IARAS;IARAS;0,989628349;0;;0;3401;1;49;135840936;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;14701,4;6376;9240;9240;1010,344275420;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;401,258653241
0,027240322;0,055329497;0,161882936;49053,2;1365,2;281861;11,423401151;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Igaraçu Do Tietê;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;239,07;252,496069686;57,907020110;99,3;SP;23873;0,129927007;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Igaraçu Do Tietê;Bauru;IGARAÇU DO TIETÊ;IGARAÇU DO TIETÊ;IGARAÇU DO TIETÊ;0,989628349;0;;0;3401;1;49;300457765,4;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;12177,1;23362;24674;24674;3205,818978102;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;97,720332957
0,027240322;0,022268579;0,161882936;49053,2;85,4;17412;4,540286832;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Itaju;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;14,12;16,682131855;57,907020110;99,5;SP;11867;0,1736;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Itaju;Bauru;ITAJU;ITAJU;ITAJU;0,989628349;0;;0;3401;1;49;111568548,65;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;29092,19;3246;3835;3835;665,756;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;229,886685552
0,027240322;0,034335840;0,161882936;49053,2;82,2;14724;6,150375940;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Lucianópolis;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;11,85;12,614006225;57,907020110;82,9;SP;38846;0,197990791;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Lucianópolis;Bauru;LUCIANÓPOLIS;LUCIANÓPOLIS;LUCIANÓPOLIS;0,989628349;0;;0;3401;1;49;49064934,24;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;20494,96;2249;2394;2394;473,989953956;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;189,789029536
0,027240322;0,028661385;0,161882936;49053,2;282,2;47617;4,836177128;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Manduri;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;39,26;42,988652135;57,907020110;92,8;SP;8141;0,179287761;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Manduri;Bauru;MANDURI;MANDURI;MANDURI;0,989628349;0;;0;3401;1;49;212380583,04;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;21570,24;8992;9846;9846;1765,267294310;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;229,037187978
0,027240322;0,048171676;0,161882936;49053,2;621,8;98831;7,656569569;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Mineiros Do Tietê;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;56,45;60,529705931;57,907020110;96,2;SP;42986;0,155640208;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Mineiros Do Tietê;Bauru;MINEIROS DO TIETÊ;MINEIROS DO TIETÊ;MINEIROS DO TIETÊ;0,989628349;0;;0;3401;1;49;184400977,32;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;14285,79;12038;12908;12908;2009,003809376;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;213,250664305
0,027240322;0,019829060;0,161882936;49053,2;127,6;19909;3,093861694;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Pardinho;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;26,59;30,653287352;57,907020110;85,1;SP;43814;0,153967752;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Pardinho;Bauru;PARDINHO;PARDINHO;PARDINHO;0,989628349;0;;0;3401;1;49;291050609,85;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;45229,31;5582;6435;6435;990,782484983;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;209,928544566
0,027240322;0,057392253;0,161882936;49053,2;105,2;19778;10,789961811;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Paulistânia;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;6,93;7,140354132;57,907020110;63,4;SP;8969;0,177620858;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Paulistânia;Bauru;PAULISTÂNIA;PAULISTÂNIA;PAULISTÂNIA;0,989628349;0;;0;3401;1;49;36328391,97;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;19819,09;1779;1833;1833;325,579033134;1800757;0;0;0;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;0;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;256,709956710
